,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
github/xenon-middleware/xenon,-0.32122365,-2.7036676,5.362354,-1.651524,0.045506272,-2.0625708,1.689526,0.7909375,-2.9627624,4.8349276,2.5828009,-0.47533903,5.0445895,-4.6422844,3.1160364,-3.6077085,0.79134023,-4.8349624,-4.1381474,-5.9996114,-0.13134372,-4.7218404,-6.28355,-0.94927704,5.1589527,2.5636034,1.4786415,-0.34742895,-1.9691523,1.3036866,1.5979778,2.193435,-1.060936,2.7975307,-0.3363086,-2.2272468,-0.16928224,-1.4776572,3.4113014,0.32246312,-6.3192782,4.1572623,1.8471586,-0.6869604,-0.6290904,-1.2850434,-6.5622845,-0.073098205,5.101255,-8.190351
github/xenon-middleware/pyxenon,1.7161505,-4.01244,3.5125496,0.6927132,-1.5422304,0.18112698,1.621584,0.18940398,-8.5835285,1.8632009,-1.1176438,-1.6268159,2.8959289,-2.8179026,4.076484,-0.3080825,0.35642666,-4.343512,-1.6122676,-3.0247164,1.4983563,-0.6190852,-6.2762423,-1.7962812,5.1956067,2.1846533,2.498543,1.996187,1.0569339,-0.4680894,0.8487582,1.0158218,-3.389787,3.2994652,-1.2178833,-1.0359237,1.4969844,-2.8115215,4.3382025,1.4298505,-6.3567104,3.5506597,-0.19051456,-2.0292273,-0.33401662,0.7287178,-4.6234746,-0.19726934,3.3546414,-4.838977
github/krober10nd/SeismicMesh,-0.20742488,-3.0126305,0.46802163,0.6112186,-1.3762727,-1.0926616,-1.784346,-0.5337416,0.7267774,-0.10843506,-0.1155291,0.7508254,0.75296694,3.889095,3.8365848,3.8961718,0.94539076,-1.3371276,-0.46399206,-5.4261794,0.6098653,-4.3052783,-6.020902,-1.1532323,1.5009607,0.514928,-3.6279836,1.1042526,1.5148861,2.4258606,0.24178049,1.320726,-2.1441388,-2.0873103,2.8648477,0.5794989,-2.3212512,-1.6248374,0.114871174,-2.5341027,-1.3649739,-3.0500658,-0.32801434,1.0478617,-6.66779,1.247369,-2.4549243,2.782728,2.9915946,-5.4829655
github/grant-m-s/astronomicAL,6.362411,-2.9101815,-0.9214235,-0.44155216,-2.5609891,-0.35513318,-3.3223815,3.8606539,6.267126,0.20469686,-2.1893618,0.8930877,-2.0350375,4.1642036,-5.9899473,-5.0011306,-5.914587,3.0275438,1.0013078,-1.6232867,1.803057,2.4653046,1.054043,-5.964721,-5.5044327,2.584055,-2.1961448,-1.9198586,1.1338488,2.2202723,2.158771,0.9358921,-0.8338835,-1.9896135,1.3730154,6.9381123,-0.11215899,-4.1001606,1.4668787,0.6240209,0.38447177,2.2344196,-5.199096,-0.23743287,2.887773,6.517911,2.1066172,-6.8970833,0.56018096,1.88404
github/MesserLab/SLiM,-6.784371,1.4246109,-0.36470833,3.2446682,3.4176862,5.377824,2.4946454,-2.1306462,0.46395898,0.7721565,-0.9331144,3.768338,3.1226335,0.87769526,1.0621115,-3.1312563,-2.3454638,-2.2955368,1.6973683,-4.8855524,2.7436924,1.239236,-1.0481279,-1.4349358,1.022142,1.2558038,-1.1124389,0.04879436,-1.7743592,3.9485443,4.132769,3.4730053,0.5028909,-0.3113046,-4.5620065,2.4695237,-2.2624288,-6.3672657,5.7743707,-2.0930195,1.5665071,1.5373132,6.9088035,-1.7998222,0.10346991,5.081775,-1.0192955,0.5728701,2.45867,0.01551038
github/dianna-ai/dianna,3.5087261,-1.3312519,1.7687403,-2.0961876,3.498162,-0.42709816,-0.1447366,1.5451382,-0.30930457,-2.3117547,1.7212826,3.011505,3.6742826,1.595578,0.49901417,-1.5763252,0.23168437,2.046646,-1.3627642,-4.5753,1.9220117,3.6175432,-1.7706285,-2.8919406,-1.1353693,-1.8202951,-0.8613009,-0.73360604,1.8808308,2.7148907,0.4922861,-0.0060191355,-0.19616462,-0.42514956,2.5022197,3.353393,2.325839,-1.9950379,2.874914,0.061976537,-1.9725387,-1.8526115,0.7594468,2.1417718,-1.2968104,1.6798911,-0.14706472,-4.195323,1.3014798,0.75264955
github/exoplanet-dev/exoplanet,-1.4133261,-2.083915,-3.0967762,-0.6866821,-3.8905675,2.8443618,-0.18399672,2.3396246,1.1208895,-0.21909443,-1.8930095,0.3095675,3.2473774,3.0604703,-0.4007555,1.0414505,-3.7384956,2.3317034,1.8155184,-6.920616,-1.2005928,2.1011188,-1.9952954,-1.1644121,-2.8622005,-1.8149424,3.6624959,4.982068,0.64532906,-1.4799926,1.0690837,2.054843,-1.9200292,1.0210629,3.281353,2.5153089,2.9208558,-0.27307793,0.40835404,0.36801717,1.2311996,1.0949366,0.16444698,6.4977236,-2.5130486,2.5527055,1.7534783,2.003917,3.7373657,1.4010953
github/numpy/numpy,-0.46203652,-1.652828,-0.22007158,-0.13714202,0.5097924,-1.5767627,1.3884046,2.6289256,-1.3574086,-0.009825053,3.211269,1.321997,-0.5654578,0.79628223,0.7502876,1.9550706,3.1490197,-7.560347,0.20988567,-1.6515287,-0.23453723,2.1252558,1.7481732,-7.2060533,-2.9892554,5.4931545,3.080668,4.33431,-0.73569024,1.0100796,2.856547,0.62695044,-5.323531,1.1570158,3.0208359,6.029942,3.3285532,-0.89053315,7.8230777,-2.5069687,-4.8782663,0.9833377,-3.4766877,2.132536,-2.6110117,-0.040865738,-3.2863562,1.1370956,-1.345872,-2.0671847
github/horovod/horovod,5.284843,-2.3980563,-2.2004037,1.4293119,3.096408,2.47804,0.18462227,1.755674,-1.2441738,2.705385,-2.1116834,1.6345394,-1.0581005,0.46025944,-1.676627,-0.7964324,-6.3966055,-2.53988,3.7633557,-1.0887417,0.8488341,0.9496375,-2.4429743,-4.1713758,1.3270808,0.6449723,-1.6340145,2.8076034,-0.47290537,0.47497588,-3.2319152,0.9853725,-2.5264332,2.3787575,5.5274944,4.650473,0.3186671,-1.7468218,1.1543115,1.7975364,-1.3947803,4.698222,-4.3475785,6.4185686,2.4278748,-0.1434614,3.5649776,0.7848104,6.7736797,-2.3159802
github/ghislainv/forestatrisk,-0.47981647,-1.8700461,-5.297908,-3.5551865,-0.60402125,1.0708054,-6.5057154,-1.4676744,1.0892597,-1.0199172,0.31986532,1.5380836,4.0849338,4.2622485,-0.546646,-1.2848225,-2.0689812,4.942165,-1.7342997,-3.0966842,-1.3634732,-0.41897523,-0.545973,3.5771036,0.88858324,-3.8230503,-1.4410049,-1.9727552,-0.8256173,1.6114682,-0.64183915,-2.6446364,-1.1388762,1.5079472,1.0280998,4.1779027,2.9001944,-1.6867311,-2.814117,-1.0609761,-3.0094323,-3.0118504,-4.6323385,1.4323912,1.3805907,2.5526454,2.3445625,-2.6717963,-0.040980972,1.5512434
github/gijut/gnucash,-3.9846072,0.80003536,0.24899419,2.4620848,-0.031243773,-3.336478,4.8964114,0.96478266,1.0355684,-0.68530923,-0.95079243,1.1357123,4.960248,-2.9284759,-6.3399777,-2.9852378,-3.0839937,-6.0072203,3.7470417,-2.5493538,-3.2103543,1.9994717,-0.35545897,-3.1754217,0.76543057,5.251206,2.2534058,-2.0196164,0.8349888,2.4213185,-0.7063416,2.8972814,2.1546547,3.2204072,0.69846314,4.0660973,1.3920535,-1.5875403,5.3013024,1.1480262,1.6686225,1.0361161,0.15669362,0.260765,-2.6549854,0.5590507,1.3031181,-4.452432,2.108359,0.634231
github/felixchenier/kineticstoolkit,-1.5444655,-4.106311,1.4852633,-1.191643,0.3860426,-0.44281566,2.3477645,-3.097956,0.7685326,2.017305,1.2234296,-1.3402904,-0.3626536,3.2313683,2.443129,2.6728408,0.42880815,-0.23744154,-1.6161767,-2.0417101,-0.6661791,3.0197906,0.21624844,-3.2005854,-2.675218,-0.85365665,2.1696203,2.0261614,2.6750042,-0.9962173,2.5809438,-1.2055253,-0.90404886,-3.5815911,1.833423,2.8803806,0.92123485,-1.2833425,4.8746157,-2.8151681,-5.840539,2.5270631,-1.4813646,-0.30822355,-0.93512785,2.8486798,0.6122835,0.9345951,-0.48718742,3.7647936
github/GunzIvan28/rMAP,-2.089361,-0.27572826,2.281554,3.6829326,-0.21479471,3.5637047,4.150319,0.6496403,-2.3120413,3.9817462,-0.5267105,1.509546,-1.2631896,-0.737706,0.23613052,-2.4687598,0.22838184,-0.9638376,-4.0500417,0.6482812,3.2302122,-1.4376961,3.9514737,-1.4463851,1.3072622,-4.7717247,-3.6760216,-3.6394079,-0.2899391,-1.3856344,-0.25140327,-0.9187079,-0.6791929,-6.8054986,-2.647114,-2.189156,-5.2775836,-2.2784717,2.719934,-2.440799,3.9225056,-1.9053907,-2.018875,-2.386485,-0.61948466,5.254772,2.454256,0.8477976,3.1633997,-1.9538772
github/exafmm/exafmm-t,0.21812004,-4.195888,-2.1228976,-0.029926848,-0.8855676,-1.6128931,1.8323709,-2.3890476,0.7177263,2.2882698,-0.10413048,1.879275,-2.2250767,1.2505794,3.8455973,-2.3033533,0.32866836,0.78147316,0.8330246,-6.3388114,-1.9327224,0.8750512,-0.62271124,0.9955329,1.3947997,-0.040676195,-2.8859801,1.3532753,2.8698657,1.3997718,1.6466268,0.16241983,0.4494697,1.6067663,2.2639992,3.012454,3.238412,-3.5195827,3.485976,-0.78752786,-0.93361014,0.37852198,-3.1291885,3.9338574,-1.7975534,1.216491,-1.030186,4.305141,4.093168,-2.9034836
github/asancpt/caffsim,-3.6753283,4.219556,-0.5705036,-3.4058933,0.38773477,1.9351119,-2.6733272,-4.6669445,2.4184675,-0.77116334,1.4166846,2.011651,-1.2843925,-4.1580496,-5.6312237,0.40470856,2.6432467,4.977381,-0.50835246,-1.3169893,-5.7657733,-0.88954216,-1.6533201,-1.2246876,2.378056,-1.7728575,3.765373,-1.75361,-0.8518463,-4.2257032,2.081135,1.9762808,1.9432226,-2.9653857,0.89439464,-3.5709198,-2.0341733,2.438546,-5.2488565,-1.4488599,-0.514183,0.98868203,-1.8863162,-4.5687957,1.3100731,6.3314443,3.2384083,-1.537333,7.060075,0.62003624
github/radifar/PyPLIF-HIPPOS,-1.8167878,0.51559037,2.9178832,0.765451,2.6567514,-1.2957773,1.0294888,1.3607702,-1.6985521,4.285606,1.3502988,3.3919568,6.4664383,-0.96114695,-2.9967365,-6.934701,2.124639,4.9072075,0.6746893,-10.455571,3.2610624,2.7202578,-2.9556875,1.7790434,-3.954152,-6.0544734,1.4385751,2.5543897,-0.9493819,-2.9650095,1.8932568,3.4829354,-8.2451105,-0.13715665,-3.1386333,-1.5280459,-3.2299337,-3.194454,5.4886694,0.5918055,-0.88926125,-1.2166176,0.18849804,0.42177945,4.5657353,2.8191106,-8.556827,-1.7040576,5.600298,0.5031755
github/pymatting/pymatting,6.495797,-3.1050205,-3.7819114,1.2456915,-2.9587011,-3.7021434,-1.2975127,4.4341083,-2.0439987,0.8993827,0.12774372,2.1537917,-0.8070645,3.432295,-1.2620019,-2.297686,2.5356863,1.8961807,1.6827465,-3.2432003,-0.58879983,-1.1752616,0.0017190105,-2.854229,0.59563833,0.4993416,-2.3144484,-0.43263116,2.6922657,-1.3843819,-2.0375063,0.83540076,-0.84759957,-1.4609072,5.9861665,4.4508915,1.5892239,-3.217821,2.4108102,-0.53087324,0.07687092,-0.44799134,-3.3736818,3.5885484,-1.4587188,1.956655,-3.2094288,5.0578113,3.047309,-4.4845886
github/tlverse/hal9001,-4.994937,3.2517242,-5.4949365,-3.2636693,-1.9778422,9.162221,1.3407388,1.0971141,-0.58109546,-0.8927134,3.6346788,5.1675324,-8.405297,-0.3998885,-5.625231,-2.584412,1.4353455,3.8320146,7.2436914,-1.3658546,-3.1863878,2.2624943,2.0440497,-0.08055554,-2.0038915,1.1091255,-4.3402405,-5.4913583,-3.0654843,0.28249148,3.3931746,3.4910507,1.8373793,-1.721058,0.74929255,-0.6099339,-0.42292145,1.0613551,-0.3718662,6.6110353,0.5297744,-1.9900912,-2.464565,0.021857336,0.28005445,2.879426,3.0410476,9.353363,5.695453,-2.8666735
github/pratheesh3780/grapesAgri1,-6.0213065,8.413485,-1.8316635,-3.8821774,-3.7424097,0.111039735,2.462167,0.4124991,-0.53907233,-6.4825864,-1.1069748,8.551347,1.1244079,-1.1690742,-1.2011074,-6.1281276,8.464012,0.791493,-3.3745427,-0.6850607,-4.4332094,-0.5568654,1.9993625,-4.7695456,3.557647,-0.9687281,1.9488645,-2.273062,-1.5969995,-3.1750145,-1.072355,1.5393075,-8.179135,-3.6809263,0.8698429,-4.4293537,-3.1960342,2.2261078,-2.0161583,-4.7617307,1.5599245,-3.153746,-0.16359803,-5.1725388,-0.51293373,3.6475084,1.7288522,-3.2867823,3.0118182,3.660193
github/clawpack/clawpack,-0.33083314,-1.5522356,1.1538688,-0.049552217,-0.5321145,-1.1546838,-2.5323994,-2.2986016,-3.153189,2.6768467,-0.65287805,-0.01792308,1.8442401,2.6882563,2.8289022,1.9928825,0.024445204,-2.0578666,-2.5451956,-7.67481,0.7293335,-1.8912007,-2.57332,1.2045202,0.298713,-0.7679058,-1.7279626,-0.74631166,-2.44165,0.15986054,3.5007684,1.9301788,0.96636254,-2.2976344,3.4993997,1.9052985,2.2838938,-0.43134895,1.0862963,1.7521902,-1.2338264,-2.247641,-3.11005,1.2496992,-3.2948053,1.1669124,1.9835738,2.7126806,1.3519163,-1.0933341
github/clawpack/pyclaw,-1.1689105,-3.7165968,0.27657425,0.46347454,-2.6171546,2.7846947,-0.51536316,-2.7900658,2.7853281,-0.8124471,0.82279134,-3.4409728,1.371919,2.5068803,4.525479,3.349587,1.7614893,0.32108817,-2.892478,-7.5741086,-3.315492,-1.3544683,-3.8884034,0.06934735,0.45510116,2.3103566,1.6072949,3.7425032,-2.788735,-1.3683044,4.120821,0.0069008376,1.2386482,-0.4038063,2.6356797,2.2950723,-0.5338315,-0.62472194,3.0305023,-2.1052535,0.4727475,0.28452653,-1.1447748,1.6542915,-4.909988,-0.6749034,-2.748855,2.1493478,4.0776777,-2.7917683
github/ntcockroft/STarFish,1.803011,-2.999182,0.13532235,1.8588449,0.019598542,0.8520279,0.5860369,-2.5454054,-1.393534,3.6072686,0.43041506,-1.3792473,2.1211874,1.0965075,0.1374272,-0.25373808,-0.2913501,0.7998371,-1.2856554,0.9992611,0.8516879,-1.5660988,1.069994,-1.3614483,0.5873002,-3.8027518,0.03587375,-2.4224317,0.6970647,0.8728935,-1.9536483,1.4506193,1.0271164,-1.37314,-1.8104941,3.0330815,-2.43735,-1.0729977,0.44557112,0.6843749,-2.407213,0.15512551,-2.7171457,-1.16436,1.9129664,2.0264208,0.9224082,-0.7548478,0.79211783,-0.4271575
github/lzx325/DeeReCT-APA-repo,0.1339257,-0.9830831,2.7241242,1.7929994,3.060075,1.1819669,2.6161168,-0.45207435,-0.08327942,3.3333786,0.88719475,1.9894624,-0.35645813,-2.0472684,2.4470432,2.8121135,0.5017968,1.0947524,-1.2129987,-0.79567444,0.32228816,2.6772354,2.1685178,-0.8651903,-0.79881036,-3.4544,-3.220974,-4.0566688,0.38191232,-2.5370777,0.37146708,-0.6382415,-3.0667217,-0.5027769,0.04344636,2.870231,-3.7970905,-2.1945193,-2.371675,1.6810355,-2.3205945,0.48828968,-0.8453535,0.28086066,-0.78403,4.162856,-1.7586503,-2.1714067,2.281944,0.9501327
github/snowformatics/macrobot,5.977593,-2.433152,2.8505394,0.70610774,0.94152826,1.4741637,-1.0042145,1.1546853,0.6381879,2.583609,1.7016977,4.212252,1.727568,-2.0107844,0.36728373,-0.3098592,-2.3576283,-1.6472359,-8.716289,-3.281611,0.43372044,1.7258871,0.7898231,-0.614256,-3.1404364,-1.7430483,-0.9677652,-2.0539467,3.9576917,-5.5338063,0.12468077,3.8952901,-0.31187734,0.8928091,2.0345428,0.6865005,-3.643883,-2.432381,1.2101601,-4.2742157,-3.4423897,-5.25429,0.5641561,-1.6327803,-1.0792999,0.20708488,-0.7843385,0.3427016,2.7007852,1.9779769
github/Climdyn/qgs,-0.01915832,5.349966,-3.400967,1.6475751,0.5474363,-2.5522673,-4.6643653,-2.920449,-1.4691366,4.321309,-2.5066292,-0.4984317,-1.9794874,5.0299335,2.2460423,4.545598,0.8428675,1.1263202,2.4602535,-9.349492,-4.4625955,1.962224,-1.3179991,1.1788188,-1.7050996,-1.6015495,-0.39476025,1.8309886,-2.069166,3.747318,3.0512624,-0.87931657,-2.7029371,-2.177738,5.108923,5.382371,2.6763642,-0.24583945,1.4219451,4.6485186,-7.4572496,-0.61396897,-4.850436,-0.91400886,-4.964682,-0.47291532,-3.603271,-0.96648014,4.7693667,0.22116803
github/diCenzo-GC/Tn-Core-webserver,-2.681585,2.0407193,3.8368754,3.1116133,0.93832564,1.327601,0.49285725,-2.033265,-2.3847413,6.9918003,-2.693025,1.1569855,1.9356488,1.7610284,-2.1130157,-0.63541013,0.83942336,1.738959,-0.22794503,0.20608343,-0.47202545,0.3542372,0.37501177,-1.4540068,-2.2367058,-6.5009317,-0.081034385,-3.8148303,-1.8195891,-5.148057,0.81260294,0.8527478,0.44802794,-3.1794171,3.6161368,-0.13919452,-4.319916,-4.304161,-0.65894616,2.167324,-2.4008927,-0.93604875,2.0777702,-0.33113936,-1.1079087,6.3399086,-2.7570465,3.2275865,3.6403906,2.2101777
github/mortonne/psifr,-1.3392316,5.3678184,-1.172737,-5.1632824,-0.33610353,0.27294645,3.2910056,-3.0343418,-4.471811,2.7537673,-3.382037,3.0879061,-1.4176929,7.0321784,-1.0392975,-2.4394364,1.7353908,-0.09388059,-3.6679733,-2.0850825,-1.8966972,3.5947347,2.5401149,-5.4349675,-4.4927516,-0.9768381,-4.77542,3.164045,3.7426856,-2.4308457,1.7229867,-0.6042126,-4.0740395,-4.9983706,0.037897993,4.7353435,3.3560772,0.37960452,2.0053418,-3.7205162,-1.6426128,2.952572,-4.961535,3.3020825,0.33534366,3.10644,3.6878572,-3.7371736,0.3969875,5.8584576
github/ESMValGroup/ESMValCore,-2.1439848,-3.0855227,0.7380191,-0.36374986,-1.7358236,3.4928167,-3.203384,0.457856,0.24094963,1.5323076,6.13479,-3.8638196,5.508606,1.0213624,0.07262762,7.709047,-5.65798,-1.2834151,-3.174216,-5.861039,0.16982614,2.3664062,-0.78689045,-1.0258745,-1.2021546,1.6278149,-3.0163007,-0.31364962,-4.7971807,4.309697,1.3948913,-4.1475506,-1.617723,0.8742259,1.5595939,4.3669505,2.1053185,3.6608856,-0.8934762,-0.18075952,-3.787098,-5.119653,-5.2534823,-1.8805072,-3.4411337,-1.3173087,-0.6489247,-5.4241953,-0.46967003,0.31354025
github/ESMValGroup/ESMValTool,-3.4903293,-1.5827885,1.8975755,-0.30615115,-0.9558093,3.2102664,-1.5180974,-1.2943565,-0.5780706,2.500515,2.4266233,-1.7092186,5.8030562,-0.38406643,-0.5064852,3.7735617,-5.581213,-0.7877243,-1.6337928,-4.8112803,0.65192735,4.542037,1.1873449,-0.4445369,-0.35936743,-0.1257985,-1.6793721,0.8899512,-4.2953706,3.1960638,0.25919566,-2.743149,-0.32237992,0.9288423,0.7912925,4.003249,2.8082576,0.7604297,1.3943717,-0.8498746,-4.1487927,-4.101171,-1.9815121,-0.27284876,-2.681916,0.5613163,1.2345849,-2.8231182,1.3372651,2.331844
github/dnafinder/uroccomp,1.2156289,0.35476986,-0.9992169,-0.90836304,0.43579456,1.0153264,0.2602989,1.1223872,-0.8141543,-0.4413651,1.744241,1.2607949,-0.15225637,-0.80228114,-1.0997483,-0.9943013,0.34974453,0.8017373,-1.045851,-2.0218859,0.107562326,-1.2711748,1.7372049,-1.1771477,0.53693855,-1.5991546,0.5166987,0.04651271,1.2007166,-0.18005456,-0.086565465,-0.23301242,-0.9979393,-0.6379499,0.78318846,0.6795739,-0.5278762,-0.48581153,-0.30301526,-0.6780889,0.8374387,-0.7244616,0.7339331,-0.9257801,1.2539234,1.3157084,0.41730836,-0.32043082,1.3276962,-0.18125851
github/netsiphd/netrd,1.0145752,-1.8927925,-2.6628027,-1.3104633,1.2358015,-0.3351239,0.7829497,-1.0548787,-1.2681383,-2.0890982,-1.0274483,3.5440454,2.771843,4.879731,1.8466475,-3.9019823,2.5337114,1.434174,-0.36409488,-3.1223302,1.9442154,-1.6451203,-0.3315031,-0.56312186,-3.8455706,-1.5051987,-0.052369196,1.5208386,3.3343468,-1.7799362,-0.035141815,2.1665423,-0.2888328,4.0885954,5.1576915,2.4122684,1.5584881,-1.5491209,1.7312517,-0.26081654,-1.8410542,2.504957,-5.861124,0.03496576,-4.5086665,1.1087316,0.44877043,-1.9410455,1.6700978,1.4215895
github/lantunes/cellpylib,2.7727401,-4.243442,-6.80056,3.2976394,0.7639958,-1.1398189,-0.40137774,1.0793298,0.14824742,0.4737296,-3.0487676,4.598254,1.586735,2.6556017,7.761664,-4.2040896,3.199555,-5.8578424,-1.23379,-5.164964,-0.9153233,-1.2341394,1.0625927,3.6245232,-0.5745057,1.7682446,2.2924786,1.3623085,-0.44941735,3.625624,6.2715077,-0.28064078,-2.9217021,1.4897646,5.5545774,4.644337,-1.665972,1.2744011,6.8270025,-0.5846198,-3.4003623,5.670898,0.33737302,1.9216212,-2.1828778,2.4612892,-3.747595,2.111292,4.159503,-3.5427191
github/li-shaochuan/SEDIM,0.016563863,-0.46478835,1.5971564,-0.23790768,0.7324252,2.1347818,1.0313652,-0.5178052,-0.43442813,1.394689,-0.7155467,1.6985469,-4.3342443,-2.362526,1.1225846,0.5228096,1.3605642,0.4172313,-0.95083356,-0.28302082,2.2324417,1.713201,0.54280376,-1.4290133,0.020301823,-3.406607,-1.544773,-2.7612736,2.1340618,0.9295504,0.41094822,-2.2708135,2.06909,-3.8334472,-0.43771,1.2421932,-0.1292242,-1.8701779,3.115794,1.4866202,0.19266182,0.79533416,-2.2535405,1.3290823,-3.0688598,0.25767988,2.2520256,-1.0507411,2.4359133,1.2462239
github/DeepRegNet/DeepReg,3.5291953,0.7309686,1.1721663,-3.892255,-0.30543265,4.497399,-2.1368186,4.3559303,1.7370352,-2.1057765,3.7723463,0.918403,1.2900424,-2.207332,-2.2973025,0.5377267,-3.383829,0.29118034,1.5551591,-0.16510127,3.4243822,-0.61330783,-3.0716875,-3.7041671,-1.4335207,-6.2105412,-1.5841204,0.9581983,-1.0133766,-1.9229538,-4.0745482,-2.4699385,2.9791567,-0.058480114,1.8974389,7.3784165,1.8206962,-4.5420923,-1.0051593,-2.0664084,-5.106994,-2.5551822,-3.5804644,-3.0261774,4.690306,2.1962583,-0.6840184,-2.159669,6.953476,-6.3777957
github/r-spatialecology/shar,-2.008803,0.29637748,-7.098262,-6.7303877,-2.9665856,0.39319175,-0.9223728,-3.66859,-3.5505407,-5.116757,1.5704552,1.6272454,2.1467142,2.0727272,0.4948151,-2.3889236,7.938056,4.1911864,-5.0818667,-0.69623697,0.9651353,-4.7167892,-2.9054048,4.8370776,-2.1607895,0.8832124,-3.9497027,-5.987694,-2.9767337,-1.2380846,3.7007663,1.4939382,2.6779785,1.8430161,-1.5035017,-0.43429995,0.5030102,1.8497958,-0.68382704,-3.125147,-2.3788917,-2.051727,-6.4007754,-2.8380337,-2.8184066,-0.7786821,5.520553,-1.2737374,-1.1367745,-1.2915267
github/mikegrudic/pytreegrav,2.1967833,-6.0320797,-4.1849732,0.9826196,-3.362916,1.1317109,1.913824,-6.3540926,-1.4714,-0.48066613,-6.151029,0.22778885,4.803997,2.589315,4.3447695,2.444388,-1.2483412,2.8749597,1.3259656,-10.047821,3.54161,1.0177262,-5.493126,0.46310952,-0.81766933,2.4800942,-4.30145,3.4688716,-0.54677165,-0.52663225,4.2891192,1.4790905,-3.0207055,2.9828098,4.4497914,2.954543,-0.44421324,-2.104356,8.868173,0.732567,-0.8530828,3.827577,-6.7080474,3.8897917,-10.031545,2.973345,-3.58256,5.3856263,2.7038856,-2.1875448
github/Effective-Quadratures/Effective-Quadratures,1.9863087,1.1008601,1.3575857,-1.0600901,-0.6191733,2.0310922,0.8231891,-1.8463492,-1.0288682,-0.0017006368,2.7602148,3.0458205,0.37736812,2.1289508,1.6544207,3.0207808,0.61846644,3.221103,1.3809466,-4.7459855,-0.68762994,0.89770836,-1.8758911,-2.8919127,3.2574265,-0.6333154,-1.247309,0.29927102,2.691717,1.6088918,1.4924273,-1.7683363,0.27616572,-5.2003036,1.4949263,0.97057253,2.8420734,1.2832403,1.639305,1.114929,-0.006055645,-1.1092324,-3.5100098,3.8686943,-2.9160516,1.6424677,0.95766187,2.4136214,1.1848048,0.230968
github/ropensci-org/rotemplate,-1.247924,-5.830006,-1.1063378,-0.5580324,-0.32547238,-4.143165,1.4940033,1.4798962,-6.4381857,0.15287139,-5.1315455,-0.9932495,5.3917356,-2.908278,-1.217609,-0.65264976,1.2043293,2.4447887,1.1014552,-3.8730774,4.58386,3.0095391,0.8513784,-6.092228,-0.029617855,-5.0228877,6.7959332,-3.4166467,-0.034068868,-2.2713711,3.797397,8.16207,-0.13131762,5.2134995,-2.088125,-3.414183,4.908063,-4.4517937,0.17793094,-7.097284,-1.9961154,-0.9082912,-0.10949226,-1.7790897,4.6204,-1.07804,2.299924,-5.9803953,1.6586108,-0.9235806
github/ropensci-org/pkgreviewr,2.5513034,0.6859486,-0.59492385,-3.2348397,0.47613773,-3.8324776,-3.6950016,-1.0947535,-3.7917244,1.0556302,-1.1637968,0.00025110887,6.458126,-0.2958782,-3.5702212,-2.261454,0.46327022,-1.2257031,0.2715943,-3.1477454,-4.4156003,1.2758987,-1.2055299,-1.6747513,3.549282,2.342607,3.2796743,-5.9670806,-7.054033,4.6210623,3.9897416,1.0982127,0.11536478,-1.7665738,1.4707835,-4.56591,0.7224412,1.2224241,0.7019587,1.9699196,-0.5613534,-1.5707823,0.13479377,-4.5044675,1.1205393,-1.5204773,-3.2126007,-1.7986039,2.0333526,0.56946826
github/ropensci-org/roblog,4.7692966,-4.0592365,0.21948746,-3.043846,-0.9081944,-1.6957664,3.612251,4.4175496,-6.255686,0.7112259,-2.2817523,3.4549263,3.2066765,0.4252537,-0.67863005,-1.6796515,-1.0788009,-0.8182767,-0.08873617,-1.2578799,-1.554453,3.1183078,4.101879,-0.03886934,0.6646314,0.72711164,1.8122052,-2.0345745,-0.299395,-1.6488322,1.2730453,2.100995,-1.315069,2.8757458,-2.5027397,0.6944741,2.500544,-2.2357233,1.3249321,-0.98552203,0.4745585,-1.5144877,-0.40186772,-5.0811887,0.055416424,-1.8210384,1.9166113,-0.95772636,3.5798688,1.9813895
github/rgerum/pylustrator,1.3874464,-2.5846214,2.4104435,0.0050989026,-2.75529,-2.6172578,3.0749145,2.7707682,-0.5941089,0.8482332,0.9994951,2.9422746,-0.061475046,6.918169,-0.9390448,-2.8880188,-0.8419476,-0.34823224,-3.3921552,-4.049713,-3.2343855,0.75848085,-0.68788475,-3.2456474,-3.0484338,3.9072452,1.5964159,1.0711406,2.0168166,1.6298499,2.6758978,0.39088982,-1.4307438,-1.20551,0.23651507,5.237818,-1.9361829,-0.12234857,5.5096316,-2.6529415,-1.3172883,-3.6884108,-2.126892,-5.13587,-2.709436,2.4942393,-0.72947943,2.3758414,-0.10030776,0.31875226
