,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
github/era-urban/wrfpy,-0.36173534,0.12311546,-1.2918341,-0.3543566,-0.26891005,-0.4368623,-0.44701368,0.35752386,0.04433191,-0.16784891,0.77429193,0.031546734,0.6815721,0.06506482,-0.8060713,0.9493975,-0.73856413,0.039275397,-0.36976162,0.7071606,0.5292452,-0.31385866,-0.85562146,-0.09912042,0.0770792,0.57717085,-0.19768809,-0.20382865,0.13549578,-0.042138297,0.42492187,0.7728251,0.9435596,0.4059998,-0.88034636,0.9704761,0.036554605,0.21568294,-0.3249923,-0.14632131,-0.4155851,-0.03255216,0.26875806,-1.0055783,0.45121804,-0.38882738,0.19658405,-0.07881624,-0.41836035,-0.2432333
github/alvinxhan/Phydelity,-1.3319368,3.6126957,-3.261374,0.8935994,-3.103723,-0.6172997,1.3485024,-0.16801608,1.1562784,-0.5661229,-1.8496633,0.53085184,1.5654906,-0.563643,-0.078768976,-0.052412096,1.3365796,3.077891,1.1844196,1.645694,0.30197656,1.965441,-0.14434654,-0.6321145,-1.2202804,1.180236,-1.0478421,0.9574442,-1.2312977,-1.7268841,-0.57978433,0.47212848,0.28436983,2.6916785,-4.089806,1.2115995,0.7693587,-2.2954798,-0.29617468,-3.3427784,0.84028924,-1.1548537,0.060269035,-0.23447914,0.71572125,0.37509093,-4.0329742,-2.6772125,-0.52346873,2.3555243
github/ynop/audiomate,-5.7912254,0.15903847,-1.2560918,1.2781614,2.736617,1.9508874,-4.193553,1.6238574,-2.3074496,-2.725143,1.2510142,0.44533625,-2.3955405,1.8456975,-1.1292499,-1.0001478,2.3600945,0.812234,-3.0121107,1.6027873,1.6171124,1.1092608,-4.5422993,1.2895949,2.9429822,-0.6168855,-1.0832319,-2.5319417,3.4247866,-0.70759445,-2.2088227,0.11381476,-3.9637923,2.8971968,-2.5014167,2.4266818,1.4019331,-1.8818151,-0.76541233,-1.113256,-1.080911,-2.4675128,2.4830942,-0.28185064,-1.4746499,0.27268532,5.759963,-3.23782,1.1542827,0.28864434
github/adigenova/wengan,-1.4127482,2.8212361,1.9115117,-1.0615093,2.2574599,-0.033593487,0.29465067,-0.6713335,-0.4671258,-2.0599988,-2.791001,-1.5663329,1.7317332,-0.69410366,-3.1311717,1.8033144,-1.6885915,-0.84986544,-1.9913827,3.4886482,-0.111242644,-0.56975156,-2.056032,-1.4182826,-0.26289812,1.9811503,-0.90229505,-3.2996106,-4.1740227,-1.6308633,1.6373338,-1.5719826,-1.9757833,4.8721657,-2.9132993,-1.3553383,-0.30912393,-1.1361866,-1.9165218,-0.4306907,-1.245541,-0.7531355,2.901745,-1.219864,1.8296795,0.3526525,-1.749103,-2.4833717,1.9102813,4.914553
github/pmoulos/metaseqR2,-0.2607501,1.323207,-1.9876864,0.79206955,-0.46502617,0.25956565,-1.281413,0.22182235,0.24357468,-0.5036851,-0.6230374,-1.0579377,-2.0686355,-0.9109847,-0.10035018,0.63412225,0.8233595,-1.754602,-0.48215902,-0.6045507,0.1551167,0.97322845,-0.6012025,-0.16169421,3.3002725,0.22540697,-1.0906343,-0.8894428,-2.321783,-0.7237296,0.524104,-2.3447793,1.4396455,2.6816351,-0.17629619,0.15739696,1.4248139,-1.1793187,-2.9747746,1.1003898,1.667999,0.9811718,-1.2609192,-0.17050022,1.4063531,0.27068305,-2.3120685,0.31757978,1.7396632,3.0042737
github/glotzerlab/coxeter,3.8346694,-2.0099483,0.54279125,-3.9557478,-2.0875962,2.7944775,-1.6829839,0.89625996,0.057502452,0.44874048,2.1728656,-1.1255914,1.3814886,0.6630518,0.41009,0.55854154,1.9069798,0.5715563,-0.7211844,0.6694404,-1.7139815,-1.0684953,-2.4585361,-0.18617566,-0.5295673,3.1751,-3.4197397,-2.3136969,0.5228862,0.54333127,-2.9801896,1.3455254,-1.2666405,3.771744,-0.4050953,1.2281978,-1.6974499,-3.6329856,1.3166404,1.8042767,-2.8422472,-1.6242789,1.2241563,-0.5437662,-2.2217245,4.1438766,0.84341145,-0.6042175,-0.6352693,-2.2433643
github/scikit-learn/scikit-learn,-0.91166407,-0.1673219,-0.51971835,1.1099118,0.8164428,0.12157801,-0.18170124,-0.20517582,-2.591247,-0.7407034,1.6362839,-1.7921157,-1.085372,2.975038,-0.1631568,1.8639281,0.29535604,1.4621469,0.38583833,1.1966208,-1.5502641,-0.9880653,-2.5995893,0.2914437,0.3285633,0.5161344,-0.86893636,0.85387284,0.7742183,-0.5607884,-2.8794622,-0.8335106,-0.9762841,1.8718966,1.3263218,2.4863849,-1.3157176,-2.0033283,0.030366445,-0.49389035,-0.9827445,-0.5233429,1.2445223,-1.4432074,0.91223586,-1.5522945,-2.3284152,-2.066083,-2.4818125,0.18504804
github/jGetMove/jGetMove,-2.3337846,1.0709319,-0.16003427,-0.88350034,-0.7103839,-0.97246957,-0.9670141,2.2017915,-1.980466,-2.5204768,-2.1770387,-1.1445146,-1.708758,-1.040726,-1.8624574,-0.4712317,0.09518134,0.35630158,2.3675647,1.469339,-1.9044609,1.9520792,-0.44430962,-0.69305897,-0.9167937,-2.7538857,-2.78947,-0.45840508,-0.5831213,-2.2428694,-0.084460534,0.9248402,0.14382772,3.2662373,0.13163632,0.23071209,0.5189551,-3.3792474,-2.8209903,-2.0506444,-0.43739268,2.2489386,-0.52078766,-0.70231366,0.8011285,0.19015843,-1.3072224,0.526379,-3.272273,-2.2748034
github/kinnala/scikit-fem,1.7849635,-0.5527018,-0.42989942,-2.663087,-5.383964,-1.6856892,-1.9035338,0.5860948,-2.2559402,4.353433,5.8704486,-1.5605437,4.8155746,0.68977284,-3.477036,1.0746689,1.7694069,-1.2310917,-0.32175922,-0.2490209,-2.2519176,0.51820475,-4.8749495,-0.2958655,-0.54170233,4.7528048,-2.481629,-4.4944754,3.6275768,-1.9307399,-1.0717744,2.3443687,2.28703,2.8007605,3.7931607,-0.9063127,-1.9502596,-4.00579,1.0390242,0.7771739,0.5550166,5.868265,1.3278475,1.107855,0.85968715,2.3936832,-0.65377796,-3.2386577,-1.4229053,-2.8789709
github/IKNL/vantage6,-2.8264284,0.37195674,-0.47786152,0.18822105,1.0671979,-0.66066617,-0.39708635,0.7356279,-2.6824644,-2.942338,-1.7706153,0.19559273,-1.435211,2.2284186,0.467881,0.26054165,0.54709625,-0.5581329,2.0880623,1.626738,-0.1592368,-1.68212,-1.7541882,-3.002597,2.1764271,-1.1524491,2.358252,2.159852,0.26425806,-0.9513282,2.5900185,-1.4328972,-0.8483789,1.0940102,-4.197542,-0.073066786,-1.9148546,-1.2497473,-1.9021477,-1.7183324,-0.3827136,0.74008864,0.028283115,-0.3768802,-0.5990144,-1.029513,1.0474247,-0.6914556,-0.011139731,1.3347586
github/aothmane-control/Algebraic-differentiators,-1.4532851,0.9739943,1.265334,-1.1679878,0.47735938,-2.1418176,2.0954502,3.354369,0.7898905,1.2031102,4.9240327,1.4153477,-2.2858694,3.0729423,1.5875132,2.1894598,-0.22347647,-0.7268301,0.4748261,3.528927,-1.2403972,3.0731263,-3.95747,0.122523084,0.77327645,0.42584446,-1.0789464,-2.2186904,-2.6790075,1.9670013,-0.0899871,-1.577507,2.8804839,0.74809223,1.2128036,-1.0319208,0.7743183,-5.14719,-0.15435195,0.6441195,3.8033402,-0.054986008,-0.138042,-0.5931194,-2.107845,0.63589007,0.23585449,-0.681142,-0.38343155,0.19961691
github/Kuifje02/vrpy,-1.9663557,3.3402472,-2.7647374,-0.06724238,-2.5477571,-1.164424,-0.5097058,3.6558707,-2.63016,-1.3806585,0.40886283,-0.34470338,0.89598083,-0.38476756,-2.394218,-1.9595674,-1.6814758,-1.6607561,2.703577,3.0843666,-3.5179465,1.9892281,-1.8705128,0.36932835,1.4204956,1.9871248,-1.2091023,2.1324677,-0.6618332,0.2605065,3.7571857,0.7468131,0.37907508,-0.69865596,4.943956,1.2934039,1.0773853,-3.791458,-0.32997054,1.4542807,-1.7018105,1.6926275,1.7150191,-2.9013007,-1.9813107,-3.7489557,0.0887871,-1.7605388,-1.1811957,0.03134149
github/nlesc-dirac/sagecal,-1.5520775,3.6244814,0.37372217,-0.48961776,1.9732436,-2.900984,1.7297746,-0.68110794,-2.327677,-0.8549155,1.368925,1.0299554,0.2553375,0.96670735,-1.0130332,-1.0263288,1.2820429,0.00036711243,0.011722724,0.06113965,-2.0923162,1.6046591,-2.4159195,1.2552451,-1.1915231,0.50798655,-3.0043101,1.9781977,1.0685647,-0.36282307,0.8317657,0.9157028,-1.6317761,-1.6277814,-0.8052342,0.78284556,-2.3195715,-3.1887977,-0.8937502,-1.1962147,2.1313572,0.03777906,1.7756716,-2.6286266,0.13808268,0.32503602,-0.058782876,-3.4467728,1.2843302,0.25247777
github/tensorflow/tensorflow,0.5368787,-0.7312098,-0.55414593,0.39766586,-3.7387464,3.1288452,-4.448104,-1.0350238,-1.2311655,-6.2555985,-1.6061567,-0.25428683,0.66913515,1.0997286,-4.868513,-1.5085076,1.231007,1.8321078,-0.27114907,0.8445683,2.1851623,0.845735,-5.578216,0.31778136,0.28032288,1.7783285,3.807714,-2.095886,3.256915,0.59323037,-0.73012125,-3.193134,-1.7471094,0.04908612,-1.3619833,0.83231866,1.6516061,-0.89316016,3.2911458,0.875513,-0.38712946,1.7623172,2.1695824,-2.5216608,-3.0243618,-0.68846273,1.4114465,-6.4492445,0.991139,1.1074169
github/ZhaiLab-SUSTech/FLEPSeq,-0.81950897,2.7668636,-4.1251593,-1.9774958,5.7466106,-2.1159558,1.84212,1.7494141,-1.7080556,-0.17420882,-0.6460566,2.153716,-1.0606214,1.2721002,0.06969493,3.00429,-0.2724703,0.25871462,-3.7574031,4.455019,2.0007803,5.75551,-4.496002,-3.8391747,-1.1922959,-0.3243386,-3.4609256,-3.159945,-5.3729944,-0.46460378,0.28992894,-1.334427,1.7973558,1.9330447,1.0840842,-0.07720485,0.42735437,-1.8396419,-2.5676863,-2.5108898,-1.5939975,-0.6076077,0.38473156,-0.10700604,1.2887666,-2.6268353,-3.628473,-1.1990613,1.1514854,7.167178
github/Filter-Bubble/e2e-Dutch,-0.70015615,2.4804401,-0.9124007,0.69733626,2.9642398,-0.12973893,-2.529792,-0.63692707,2.9925268,-2.9257638,0.5011237,-0.15295702,-2.2612822,1.8120594,-2.9515295,-0.4381163,1.3882552,4.604091,0.6875876,0.07217759,-0.025020435,-0.510358,0.3110214,1.6472037,-1.7855839,0.2999297,-0.43967316,-2.3320599,2.9423835,0.061073538,-0.81413406,1.388797,0.37209362,0.5571959,-1.3427277,0.70667595,-0.75443786,-4.007128,-0.21038993,-3.235038,1.0377108,-2.016896,-0.6000634,-4.31286,0.7454053,-0.90484715,-1.6185893,0.019768082,3.4269662,0.8849908
github/Filter-Bubble/stroll,-1.2853329,2.2116382,-0.8241013,1.2095286,3.9463608,0.80444545,-4.539171,2.142584,1.0108461,-3.1989312,-1.0839758,-0.45928895,-0.496867,2.890207,-3.3139699,-0.95077485,1.1973917,2.9010365,-0.06254382,2.088119,-1.5165133,-0.5654529,1.91219,1.8049856,-0.051141616,-1.5636,-1.2236445,-0.46244743,-1.0983905,-0.83571845,-2.4908006,1.7711841,-1.7822518,1.38153,-3.849806,-0.07288844,-0.85391295,-3.1484668,3.3877244,-4.629814,-3.7155776,0.89193285,-2.2293243,0.53057486,0.24360208,-2.1908975,-0.62937,-2.1265092,-0.91935843,0.43562496
github/tbrown122387/pf,0.5125407,-1.7541121,-0.6171676,0.77006936,2.8505714,-0.6106204,2.4345841,3.0953994,0.2719402,-1.0302131,3.1739423,1.8662528,1.5112662,-1.8830682,0.4745417,-0.8561443,0.81453437,0.5785206,-0.097203664,-0.9495993,-2.6282868,3.4278195,-2.2499585,0.23423053,-0.48905152,1.8584378,-1.9784551,-0.9051111,-1.887097,0.26544663,0.5746559,4.788337,0.42856446,-2.0447311,1.3119608,5.2744627,-0.1280842,-5.3256936,-1.5083601,-2.841214,0.17239678,-2.1499202,0.9833799,1.5411477,-2.802908,1.3733,5.1131225,-1.7664043,-0.61667246,0.20822968
github/deezer/spleeter,-1.6237824,-0.47974545,0.67196906,4.0053234,1.5958279,1.5036784,-3.540904,-2.3700619,-0.7555735,-3.5126946,0.7202742,-0.04749248,-3.1253028,2.8994539,-0.9503754,1.2708544,1.8197154,0.84234595,-0.61669385,1.3446344,1.5354539,1.8028501,-4.4398656,5.1796284,1.8869643,-0.24550533,-0.20870143,-1.0348309,0.8359993,-0.7003361,0.13358568,2.3289106,-2.329956,2.202729,-3.010261,3.109943,2.6633809,-0.9642747,-3.746764,-0.4884745,1.0645607,-1.42682,1.6797724,-0.2125324,-2.6813893,-2.0260382,1.8622525,-5.457945,-0.98471713,0.1430875
github/dmey/synthia,0.6273602,-0.6845128,-1.4009293,-4.3051662,-0.18174057,3.7375586,-3.4609993,3.3016138,1.3222569,-0.8556882,-0.5561299,-1.2689843,0.4288738,4.5357766,0.31400806,0.36097655,0.32240754,0.38508755,-1.7737463,-1.2038032,-4.301149,1.5520283,-2.2359715,2.7498872,1.290772,3.0943506,-2.0785747,0.043068364,-0.11438793,1.5897694,1.0047895,1.1808447,-0.43850613,0.31140125,-2.5755274,3.296254,1.3382084,-3.482501,0.7919519,0.79464114,-0.3167641,-1.9417583,2.3421988,-1.5084666,0.64436924,1.2904519,-0.08795388,-4.059829,-0.041389197,0.3212766
github/spinicist/riesling,-0.05619295,0.4938824,0.64878577,-0.17105067,-1.5399926,-1.0806789,1.7288303,-0.9190091,-0.80002946,-0.60163575,-0.7835252,0.25460058,0.8830658,-3.5931215,2.4301972,-1.1556048,1.4548,2.0392435,-2.6475818,-2.4232697,1.6851658,-0.19986899,-4.362342,1.4497914,0.27271605,1.841788,-2.1324484,-3.0729349,-1.9595612,0.70807105,0.23833437,1.1343713,-3.077494,2.9353757,-1.4211811,4.2498913,-3.1747694,-2.1014636,-1.1512907,0.49785465,3.2500653,0.49582285,1.7394689,0.98976207,-1.3657779,0.9920052,0.43070817,-2.9136028,-2.0256302,-1.0578971
github/hcdenbakker/sepia,-3.531747,0.03229891,-4.3357506,0.56054103,3.6569946,-2.1099882,-0.04896147,-2.2633219,-3.0897746,-0.9641048,-2.9555705,-2.353924,-2.4520326,-5.4637566,-2.3857856,-1.036156,-1.244455,1.0201138,-2.384821,0.14004913,0.7558976,-1.4636408,-0.15625402,-4.421741,0.18088049,-1.6081345,-0.49209577,-4.2892942,-5.6077776,-0.8016153,-2.755621,-0.38369212,1.7480597,1.2524054,-2.6034124,5.2925115,-2.113177,-4.147885,-1.3146881,-0.88625234,0.86746,-2.7006176,2.431729,-0.25009817,0.103680365,-4.943908,-4.6428943,-1.7317988,-0.15082808,5.747689
github/onnela-lab/beiwe-backend,-4.38939,-2.7490764,-0.24545828,-1.688262,2.7845175,0.37162158,1.5972778,1.7812648,-2.1736104,-4.8505573,-0.39622033,0.42199993,-4.1467113,1.8047658,1.8118492,-1.6514757,1.4317245,-1.8203564,2.6048875,1.7378517,2.393043,-1.3013963,-4.133071,2.8787851,2.1603062,-2.5184803,-0.7065453,1.1887541,-2.0959542,-1.5829092,4.0659757,-4.001479,-1.2492923,0.98544216,1.1983088,1.9096296,-1.0316999,3.0909748,-0.8044966,-1.8765852,-3.4123826,-0.81143624,2.7083411,-2.698554,-0.42307392,-1.7363392,4.7009077,-0.045214515,2.0062299,0.109562695
github/isoverse/isoreader,2.7184494,0.45490414,2.436811,1.6625139,3.2991512,0.26835275,-0.03874723,3.9013572,0.6736446,2.498926,0.51283413,-0.3166473,-2.1385014,0.71137583,-3.0679069,5.091988,2.2302413,-3.057307,-0.5240904,0.8585735,-1.8695315,-0.6554319,-0.5141342,0.84474635,1.6338804,-1.0556997,-0.44663918,-1.1433123,-1.9805377,2.4139662,1.1642122,-0.05838323,0.33257848,2.6463885,-1.7299559,4.602554,-2.130423,2.2783115,-6.2332044,2.5817285,-0.097939245,2.4265845,0.17206033,2.211323,0.8914662,1.0211037,1.9882435,-0.11205749,2.799117,2.2670069
github/surf-eds/one-button-compute,-0.47434202,4.644992,-1.623195,-2.7170632,-1.1011055,1.725967,-1.8015507,3.335653,-2.1417625,-1.573475,0.9396952,2.4379814,0.36041915,0.085667096,-1.1708814,-6.187175,-3.5663126,1.1478919,-2.653095,0.16552922,2.1866386,-4.098885,-1.0681332,-1.4204701,1.2410984,-1.6966875,0.5842586,-0.4761522,-0.09857042,-5.492627,3.333163,-0.46764082,0.8210025,2.8781428,-3.3180647,-1.3337805,-4.2473063,1.4537789,-0.33406058,0.1852938,-2.8947704,0.9867817,1.3814944,-5.140851,0.76683223,1.1893687,0.29536676,0.6466915,3.2281098,-0.041584898
github/vprusso/toqito,1.20189,-0.97561544,-3.3754854,-0.5150125,-3.6190443,-1.6876117,-0.66990703,1.9439951,-3.1187818,0.70038694,4.312726,3.6044538,1.7851552,2.3036835,-1.1602218,1.406957,4.0274773,1.0165387,0.13138618,-2.624164,-2.0535846,-2.4378557,-3.6766138,2.0252168,-2.7154665,2.76953,-1.3401177,-1.9399188,-2.2130806,0.975044,-3.092058,2.5771282,-3.141574,-2.3249183,-1.8529229,4.3380284,-1.84057,-1.6248424,-0.099693224,4.3239255,-0.8743637,1.9398699,-0.11700314,-0.6667665,-0.36599848,1.7805331,1.4754447,-0.30447844,-3.9539022,-2.720267
github/JSB-UCLA/scPNMF,-0.40882298,-0.43603894,-1.3746523,0.9460747,-1.1511263,-0.67306066,-0.92147905,3.789381,0.034537867,0.25173277,-0.5174431,-0.8369426,1.3854483,0.34743395,1.3798232,-0.5702419,-0.96215045,-0.18594202,-0.07608937,0.8725824,-0.997573,-1.240662,-0.16318014,-1.2357033,0.7423999,-0.5148591,0.07951721,0.93941754,-1.7273763,-0.7398284,-1.2851653,-0.7444959,-0.84367996,0.919421,-1.6217083,-0.8468097,-0.5776044,-4.4639006,-0.80814314,0.7676541,-0.37789586,-0.8470761,-2.1974292,0.29129744,-0.16318086,-0.6016681,-0.19194837,-2.0520377,2.5581775,1.9152743
github/jbuisine/macop,-2.3497171,-2.2104123,-0.9090942,0.4771902,0.34293273,-1.4853878,0.25616926,6.141993,-2.3985538,1.4106853,-0.15841691,-0.9461114,5.0832386,-1.705748,-0.44017696,3.1198106,1.3793699,-0.7649042,6.495369,-2.3437247,-4.672461,0.20096657,-5.333239,0.13818438,1.2273029,2.2383475,0.2616675,-2.1454659,1.2351528,-0.47869334,-0.53724885,-1.2564466,2.6151762,-1.5473773,4.901833,0.81606084,-1.3614757,-8.48063,0.64061403,-3.1419566,-1.382486,1.6964769,1.3504136,-3.3018882,-2.238436,-0.18743053,2.6082726,-1.1317955,-2.3552225,-4.046721
github/MrMinimal64/multivar_horner,0.59094393,-0.83782995,-2.7554662,-4.016116,-1.1368182,-3.0343988,0.87908745,3.5671768,-1.794126,2.3485348,-2.9065557,-1.9673245,1.628083,1.0330932,2.0453217,0.05516967,-2.499112,-0.5850063,0.2627278,-2.3753128,-6.065926,0.17445247,-5.5030065,-1.4656104,0.6069183,2.1167853,-1.8151143,-4.676823,-0.2766293,1.474557,-3.4890666,1.7093074,2.8021736,2.3220901,1.7357547,4.1399016,1.031137,-7.6321526,-1.6665075,0.19244552,-2.486681,2.8639054,2.3377638,1.0319774,2.1164515,4.843354,-1.6237359,-2.4331703,-1.4879895,-1.8149707
github/thejasvibr/bat_beamshapes,0.48319143,4.3071346,-1.3430794,-1.3196114,1.0006363,-0.40180245,1.650635,1.0960013,-0.4870592,-1.1524125,1.1229423,-0.20490125,3.9841545,1.2564455,4.3312697,1.5088525,0.01122098,1.2130316,-2.066418,-0.40911862,-6.9950504,0.3550112,0.46397534,2.2922668,1.3917207,2.6864536,1.0460106,-3.132552,1.3777946,1.4052889,2.005038,3.225044,0.1512452,3.2377565,-0.011035015,1.9237719,-0.08932391,-2.4214134,-2.2879279,1.7430636,-0.96765876,2.062156,-3.1880705,-0.2454281,0.48829445,2.6303968,-1.3596526,-0.9298014,-2.4678044,-2.3737793
github/atomneb/AtomNeb-py,4.800897,-2.173672,-4.641124,-2.6248608,-1.5770404,0.6691815,1.6946808,2.6475809,-1.5620584,-0.84789455,0.8293438,1.2848754,-2.140937,1.0952764,1.1832699,4.7980394,0.24723667,2.1438234,-4.759608,0.09687792,-2.3049896,-3.2334564,1.5920886,3.921118,1.1379923,-0.12568666,0.26854217,-4.3859525,-3.2503786,1.496266,0.05115925,3.359976,-1.9253194,0.07454265,-0.6321691,4.603884,-0.35513404,1.8220335,-4.76851,0.9670426,0.55805475,-1.3376393,2.3662024,0.34761032,0.41701016,4.9774404,2.4424715,1.2801007,3.0148456,2.4083495
github/eScatter/pyelsepa,0.10090654,-0.23067588,-0.7222795,0.41536134,-0.51096475,-0.22599927,-0.13639975,0.57348233,-0.518243,-0.43609387,0.26971006,0.013152148,0.18395865,-0.29807016,-0.7593796,-0.048852544,0.17766812,0.18924287,-0.5088164,0.38986728,-0.42325768,-1.0233494,-0.55684185,-0.5687302,0.072827,-0.23169205,-0.50664705,-0.4716753,-0.32850653,0.21948242,1.4524323,-0.70617193,-0.4137804,1.8614854,-0.12906374,1.2185006,-0.17778929,-0.6568184,-0.25845438,-1.279851,0.163247,-0.63463676,-0.26716816,-1.5684466,-0.03722332,-0.052935805,0.17542554,-0.5211036,0.13711092,0.4699633
github/cjbarrie/academictwitteR,-2.0070398,-5.9281535,3.327295,2.2308888,-1.9515928,-1.7106562,-0.9982236,1.985927,-0.041473527,-3.2742345,3.4669282,-3.5775125,-3.703833,-1.0728159,0.062445685,-2.380861,1.9789916,-0.8272576,2.2121875,-2.76276,1.7774892,-3.4336185,-0.5394434,1.1464927,-3.34404,-2.5024116,-0.75506675,-5.3956785,1.77216,5.893837,-1.2548916,-5.1743584,4.217981,2.5788841,-1.2605915,1.1736801,-1.7337823,5.4026346,0.026286136,-2.1661801,-6.247582,-1.4767007,-0.67354655,-2.128886,0.50345784,-1.7234799,-1.2606378,0.28882706,1.6696731,3.9141865
github/amusecode/amuse,0.1265367,4.5383444,1.449343,0.3433588,-2.619649,-0.7498755,-0.10817273,0.30564484,-1.8721063,-1.4891752,2.2750807,1.8008783,2.447592,1.1275073,0.72876036,0.22233422,-1.2225747,1.84858,-3.168811,-3.6030083,-2.7718441,1.1943135,-2.4055417,1.7375966,-4.914384,0.35259598,-0.14338697,-2.9877074,-0.71855986,3.4046085,-1.7846451,1.997779,-1.962061,1.0257641,1.4533424,3.047245,-1.707354,-3.515183,-1.1036814,-0.55774826,1.2076274,-1.6300657,0.4953816,-1.8776499,-2.570408,1.1570866,3.3408122,-0.31668842,-0.6094444,1.9983958
github/ketch/nodepy,-1.2057688,1.6258923,-1.4699459,-2.9162045,-1.2030224,-2.8416169,-0.57591194,2.7011158,0.07956957,-0.19274983,2.5830576,3.5421515,0.4687875,4.2222238,0.0338154,1.7695473,1.6872839,0.25058386,2.3167946,1.0420481,-4.552251,0.86286443,-4.309245,0.5355087,-0.6361445,4.191652,-0.6176791,-3.8889322,-0.04529509,-2.9379086,-2.3781374,1.023077,-0.27808717,1.6943711,1.7265869,1.6813257,0.2492368,-5.453588,-2.77147,2.5573034,-0.82504994,1.2399371,0.19365196,-0.020850196,1.7552812,2.691347,-0.25331706,1.3126779,-0.40754098,-3.0265694
github/ketch/RK-Opt,0.19122185,1.7633729,0.2117733,0.4241678,-1.5567292,-5.0857434,-1.7699593,2.5992744,1.3737619,1.597136,2.511658,3.347635,0.7666793,3.4471776,-0.5405931,3.4751465,1.6274456,0.63068855,3.0825224,-1.1081719,-5.72772,-1.0021911,-6.9241085,0.4899545,-0.7075373,3.630875,-3.0634508,-5.1608386,-0.14782605,0.810996,-0.79823774,0.33677933,1.6684533,-1.1799002,3.5540054,1.6068236,0.7459076,-7.3308983,-1.7510824,2.3564718,-1.461165,0.6925313,1.2434636,-0.48787752,0.3282053,0.2638237,-0.60932875,-0.9612171,-3.5131233,-3.532182
github/c3s-magic/c3s-magic-wps,-0.8741558,2.8286715,0.44217995,-4.7677474,-1.0257921,1.0828139,-3.4310174,0.49774823,-0.21956593,-0.4329288,-0.6195265,-0.6931439,-3.8716211,3.7318912,3.4969769,-3.7113914,1.4616932,1.8843726,-4.6677732,-0.001038736,-0.8046283,-0.671202,-2.3993518,3.055383,4.7901177,-1.5517389,-1.0867119,-0.5809132,-1.2245562,4.6396794,3.5980382,3.1888223,1.1206037,-2.3026855,1.645569,0.55430835,-5.8315706,-5.8077765,-4.1748123,5.12411,1.5909717,0.017733261,0.47752908,-8.474542,6.2439218,-5.168189,-3.4397068,-4.8103023,5.0718317,-1.3146913
github/DedalusProject/eigentools,-0.9348093,-0.61506164,0.2816026,-0.28417978,-0.80054426,-0.7079956,0.81247437,3.248945,-1.163496,1.0384628,1.6267866,2.5527432,0.8328363,1.3246481,0.11280004,0.15640794,-0.15509148,1.5111494,-1.5619096,1.2975194,-1.9305869,0.9471974,-1.5855567,1.4814965,0.34882963,1.4795605,-0.14818113,-0.37848043,-0.77403796,0.04872149,-1.7102245,1.6692839,0.04636828,-0.12807317,1.2578825,1.4156874,-0.71735466,-1.4176661,-0.69735986,0.5504914,-1.7925899,-0.36162722,0.6981496,-0.06958404,-0.3375683,0.6547652,0.21161981,-2.1578727,1.5743188,0.883816
github/kadyb/rgugik,1.9270009,-1.5741925,1.546206,-0.15512815,0.10473217,-1.6514684,-0.96039814,-0.6646657,0.4484087,0.52064425,-0.102119796,-1.1791301,-4.098025,-0.7224828,-1.3400064,0.23210861,3.6856668,0.7814318,-2.105691,-0.99296236,-1.9548823,-1.5655931,0.57999516,-2.9717448,0.8632368,-1.295634,-3.0912602,0.15269198,-2.0617692,2.4284098,0.014407532,1.5108175,0.7003319,1.7700027,-0.17123824,2.0307934,-2.6692095,-0.54799014,-2.5602086,-1.0647564,-0.9357909,-1.299496,-1.4260079,-1.3975883,2.5203953,2.1320772,0.5568395,0.7259118,2.695838,-0.03831983
github/MRCIEU/metaboprep,-1.5019916,1.7850249,0.656393,0.47687048,3.6261206,-0.3674075,-0.57068855,4.2710967,0.52601963,1.7640669,0.0699762,1.494832,-6.0246053,-0.5210067,1.1915082,3.94912,0.5869147,-1.4803555,-1.8198626,2.0633762,1.2910806,1.2419406,-0.5635011,-0.6476277,0.6739807,-0.0081248265,-3.397043,4.103626,-8.6741495,-2.7424903,4.443933,-0.07800604,1.7816402,-3.048432,-0.60477257,5.578578,-0.5940143,0.41476807,0.72489476,-0.82963985,1.5191762,-2.5752285,0.57534933,-2.4755988,3.3380003,-4.843307,0.5541578,-2.966782,0.1304209,3.563503
github/entangled/entangled,0.58183485,0.21546316,-3.078397,-6.401193,6.521538,-0.09249448,-0.3942506,1.6529913,-6.931767,-3.3300207,2.7870507,-4.194279,7.6519866,-1.798834,0.2560924,2.8727775,0.20995653,-4.147146,2.626763,3.3895252,-1.699409,4.3542705,-2.1137128,-2.1494608,-4.8470526,-4.2483354,2.15341,-2.7534,-1.4492577,-4.677817,0.014140407,1.0437665,3.027539,1.6376928,-0.66006655,3.1236806,-2.7979808,-1.7814057,2.825811,-3.109173,-0.09452699,5.474482,-5.745623,-1.2935652,-0.20720834,1.2544516,-0.7057371,4.244226,-0.71277785,-0.37501028
